rR,0.341375110244
rF,0.341877060449
IRxx,0.0851494613803
IHzz,0.0292295628761
d3,0.0565
d1,0.983383778038
xH,0.947882088454
zH,-0.788217049637
IBxx,9.03451642248
IBxz,-2.11957278289
xB,0.296675174106
IBzz,2.63340687303
zB,-1.08683549988
IFxx,0.0876707037111
IHyy,0.120096102711
mF,1.9
mB,75.31
IFyy,0.146703268625
mH,2.45
mR,2.57
IRyy,0.148842851075
c,0.0473057207886
g,9.81
IByy,9.32356495849
w,1.089
v,1.0
IHxx,0.145207173775
IHxz,-0.0193838896564
lambda,0.301941960595
