rR,0.340775218536
rF,0.342550408285
IRxx,0.0883819364527
IHzz,0.0955770796289
d3,0.0705
d1,0.962839608487
xH,0.866949640247
zH,-0.7472569858
IBxx,11.7588488108
IBxz,-1.67039873765
xB,0.27839618828
IBzz,4.29549523462
zB,-1.02651866552
IFxx,0.0904106601579
IHyy,0.246138810935
mF,2.02
mB,86.71
IFyy,0.149389340425
mH,3.22
mR,3.11
IRyy,0.152467620286
c,0.0681671329298
g,9.81
IByy,13.4341224971
w,1.121
v,1.0
IHxx,0.253379594731
IHxz,-0.0720452391817
lambda,0.399680398707
